"code","quest","markerKey","index","objective","type","optional","stringName","english","czech","displayNodes","paths"
"M49","stealthMiseZaJindru","stealthmisezajindru","3","promluv_se_samem","ProgressFailable","True","stealthmi_promluv_se_samem_hAXq","Talk to Sam.","Promluv se Samem","1","hibernable.patrani_po_samovi.objectiveVisual9"
"M49","stealthMiseZaJindru","stealthmisezajindru","4","najdi_v_tabore_aulitze2","NajdiAulitze","True","stealthmi_najdi_v_tabore__VQ0G","Find von Aulitz in the camp.","Najdi v táboře Aulitze","1","hibernable.aulitzuv_dum.objectiveVisual9"
"M50","zoufalaObranaZaBohutu","bitvazabohutu","0","zjisti_co_se_stalo","ZjistiCoSeStalo","False","zoufalaob_zjisti_co_se_st_Yd3U","Find out what happened.","Zjisti, co se stalo.","1","hibernable.q.bohuta_se_probouzi_v_palaci.objectiveVisual22"
"M50","zoufalaObranaZaBohutu","bitvazabohutu","1","jdi_na_nadvori","Progress","False","bitvazabo_jdi_na_nadvori_ALfJ","Go into the courtyard.","Jdi na nádvoří.","1","hibernable.q.bohuta_se_probouzi_v_palaci.objectiveVisual3"
"M50","zoufalaObranaZaBohutu","bitvazabohutu","2","jdi_po_schodech_na_predni_hradby","ProgressAbortable","False","zoufalaob_jdi_po_schodech_wpuY","Go up the stairs to the front ramparts.","Jdi po schodech na přední hradby.","1","hibernable.b.objectiveVisual7"
"M50","zoufalaObranaZaBohutu","bitvazabohutu","3","bran_predni_hradby","DesperateDefenseAsBohuta_SilentCompletionObjective","False","bitvazabo_bran_hradbu_6xQ0","Defend the front rampart.","Braň přední hradby.","1","hibernable.b.objectiveVisual20"
"M50","zoufalaObranaZaBohutu","bitvazabohutu","4","pomoz_na_nadvori_s_obranou_brany","DesperateDefenseAsBohuta_SilentCompletionObjective","False","bitvazabo_pomoz_na_nadvor_3I60","Help defend the gate in the courtyard!","Pomoz na nádvoří s obranou brány!","1","hibernable.b.objectiveVisual21"
"M50","zoufalaObranaZaBohutu","bitvazabohutu","5","nasleduj_velitele_na_bocni_hradbu","DesperateDefenseAsBohuta_SilentCompletionObjective","False","bitvazabo_dostan_se_na_vy_ksiq","Follow the commander Dry Devil.","Následuj velitele Suchého Čerta.","1","hibernable.b.objectiveVisual3"
"M50","zoufalaObranaZaBohutu","bitvazabohutu","6","shod_zebrik","Progress","False","bitvazabo_obsad_hradbu_a__n0Up","Knock down the ladder!","Shoď žebřík!","1","hibernable.b.objectiveVisual22"
"M50","zoufalaObranaZaBohutu","bitvazabohutu","7","zbav_se_vsech_nepratel_na_hradbe","Progress","False","bitvazabo_obsad_hradbu_a__a1yN","Wipe out all the enemy forces on the rampart!","Zbav se všech nepřátel na hradbě!","1","hibernable.b.objectiveVisual23"
"M51","finale","finale","0","dobyj_zpatky_suchdol","Progress","False","finale_dobyj_zpatky_suchd_bjwr","Take back Suchdol!","Dobyj zpátky Suchdol!","1","hibernation.finale_bitva_na_nadvori.objectiveVisual2"
"M51","finale","finale","1","poraz_nepratele_v_predhradi","Progress","False","finale_poraz_nepratele_v__BUzA","Defeat the enemy in the outer bailey.","Poraz nepřátele v předhradí.","1","hibernation.finale_bitva_na_nadvori.objectiveVisual29"
"M51","finale","finale","2","dostan_se_na_nadvori","ObjectiveGetToSecondCourtyard","False","finale_dostan_se_na_nadvo_1PhV","Get into the courtyard.","Dostaň se na nádvoří.","1","hibernation.finale_bitva_na_nadvori.hrac_na_hradbach.objectiveVisual27"
"M51","finale","finale","3","poraz_nepratele_na_nadvori","Progress","False","finale_poraz_nepratele_na_GH6Q","Defeat the enemy in the courtyard.","Poraz nepřátele na nádvoří.","1","hibernation.finale_bitva_na_nadvori.objectiveVisual31"
"M51","finale","finale","4","dojdi_nabrousit_hanusovi_mec","Progress","False","finale_dojdi_nabrousit_ha_lQnC","Go and hone Hanush's sword.","Dojdi nabrousit Hanušovi meč.","1","hibernation.brouseni_mece.sharpenSwordForHanus_objectiveVisual"
"M51","finale","finale","5","pockej_az_hanus_domluvi_s_ptackem","ObjectiveUpdateStart","False","finale_pockej_az_hanus_do_wZap","Wait till Hanush finishes his conversation with Capon.","Počkej až Hanuš domluví s Ptáčkem.","1","hibernation.hanus_a_ptacek_se_bavi_spolu.waitUntilHanusSaysSecret_objectiveVisual"
"M51","finale","finale","6","promluv_si_se_spolubojovniky","ProgressAbortable","True","finale_promluv_si_se_spol_8m15","Talk to your brothers-in-arms.","Promluv si se spolubojovníky.","1","talkToSuchdolSurvivors_objectiveVisual"
"M51","finale","finale","7","vrat_mec_hanusovi","Progress","False","finale_vrat_mec_hanusovi_r3ct","Give the sword back to Hanush.","Vrať meč Hanušovi.","1","hibernation.polylog_s_hanusem_a_ptackem.giveSwordBackToHanus_objectiveVisual"
"M51","finale","finale","8","zjisti_nalezitosti_zidovskeho_pohrbu","ProgressAbortable","True","finale_zjisti_nalezitosti_0Npd","Find out what rites a Jewish burial involves.","Zjisti náležitosti židovského pohřbu.","1","hibernation.obeseny_sam.nalezitosti_zidovskeho_pohrbu.findAboutJewishBurial_objectiveVisual"
"M51","finale","finale","9","najdi_samovo_telo","ObjectiveUpdateStart","False","finale_najdi_samovo_telo_hzph","Find Sam's body.","Najdi Samovo tělo.","1","hibernation.obeseny_sam.findSamsBody_objectiveVisual"
"M51","finale","finale","10","priprav_sama_na_pohreb","ObjectiveUpdateDone","False","finale_pomodli_se_za_sama_uT52","Prepare Sam for his funeral.","Připrav Sama na pohřeb.","1","hibernation.obeseny_sam.prayForSam_objectiveVisual"
"M51","finale","finale","11","promluv_si_s_hanusem","Progress","False","finale_promluv_si_s_hanus_aodc","Talk to Hanush.","Promluv si s Hanušem.","1","hibernation.polylog_s_hanusem_a_ptackem.talkToHanus_objectiveVisual"
"M51","finale","finale","12","najdi_v_tabore_markvarta_von_aulitz","ProgressAbortable","True","finale_najdi_v_tabore_mar_0DVL","Find Markvart von Aulitz in the camp.","Najdi v táboře Markvarta von Aulitz.","1","hibernation.hrac_jde_za_rackem.mrtvy_markvart.najdiVTaboreMarkvarta_objectiveVisual"
"M51","finale","finale","13","setkej_se_s_rackem","Progress","False","finale_setkej_se_s_rackem_76g8","Meet up with Radzig.","Setkej se s Rackem.","1","hibernation.hrac_jde_za_rackem.setkejSeSRackem_objectiveVisual"
